11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,11,11,11,11
11,11,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,11,11,11,11
11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,0,0,256,256,256,11,11
11,11,0,0,0,11,0,0,11,11,11,11,11,11,11,11,11,0,0,0,0,11,11,11,11,0,0,0,0,0,11,11
11,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,512,11,11,11,11,0,0,0,0,0,11,11
43,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,512,11,11,11,11,11,11,11,11,11,11,11
75,11,0,0,0,267,256,256,11,512,256,256,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,267,267,267,267,267
267,267,256,256,256,267,256,256,267,256,256,256,267,267,256,256,256,512,512,512,512,512,512,512,512,512,512,256,256,256,262,262
267,267,256,256,256,267,256,256,267,256,256,256,267,267,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,262,262
267,267,256,256,256,267,256,256,267,256,256,256,267,267,256,256,256,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
267,267,256,256,256,267,256,256,267,256,256,256,267,267,256,256,256,256,256,267,267,267,267,267,267,267,267,267,267,267,267,267
267,267,256,256,256,267,256,256,267,256,256,256,267,267,256,256,256,256,256,267,267,267,267,267,267,267,267,267,267,267,267,267
267,267,256,256,256,267,256,256,267,256,512,256,256,256,267,267,256,256,256,256,256,256,256,256,256,256,256,256,256,267,267,267
299,267,256,256,256,267,256,256,267,256,256,256,256,256,267,267,256,256,256,256,256,256,256,256,256,256,256,256,256,267,267,267
331,267,256,256,256,267,256,256,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,512,512,512,267,267,267
523,523,512,512,512,523,256,256,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,512,512,512,523,523,523
523,523,512,512,512,523,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,523,523,523
523,523,512,512,512,523,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,523,523,523
523,523,512,512,512,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
523,523,512,512,512,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
523,523,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,523,523,523,523
523,523,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,523,523,523,523
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,512,512,512,512,512,512,523,523,523,523
