0,0,101,102,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,11,267,267
0,0,133,134,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,11,267,267
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,11,267,267
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,38
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,69,70
324,0,0,256,256,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,101,102
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,133,134
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,11,11
512,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,256,0,256,256,267,267,267
267,256,256,267,256,256,256,267,267,256,256,256,256,256,267,256,256,256,256,256,256,256,256,256,256,256,256,256,256,267,549,550
267,256,256,256,256,256,256,267,267,256,256,256,256,256,267,256,256,256,256,256,256,256,256,256,256,256,256,256,256,267,581,582
267,256,256,256,256,256,256,256,256,256,256,267,256,256,256,256,256,267,267,267,267,267,292,267,267,267,267,267,267,267,613,614
267,256,256,256,256,256,256,256,256,256,256,267,256,256,256,256,256,267,267,267,267,267,324,267,267,267,267,267,267,267,645,646
267,256,256,256,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267
267,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,512,267
267,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,512,267
512,11,11,11,11,11,11,11,11,11,11,11,11,11,548,523,523,523,523,523,523,523,523,523,523,523,523,523,512,256,512,548
11,512,512,512,512,512,512,512,512,512,512,512,512,11,580,512,512,512,512,512,512,512,512,512,512,512,512,523,512,512,512,580
11,512,512,512,512,512,512,512,512,512,512,512,512,11,523,512,512,512,512,512,512,512,512,512,512,512,512,523,512,512,512,11
11,512,512,512,512,512,512,512,512,512,512,512,512,11,523,512,512,512,512,512,512,512,512,512,512,512,512,523,512,512,512,11
11,512,512,512,512,548,523,523,523,512,512,512,512,523,523,512,512,512,523,523,549,550,523,523,512,512,512,523,512,512,512,548
11,512,512,512,512,580,523,523,523,512,512,512,512,512,512,512,512,512,523,523,581,582,523,523,512,512,512,523,512,512,512,580
11,512,512,512,512,523,523,523,523,512,512,512,512,512,512,512,512,512,523,523,613,614,523,523,512,512,512,512,512,512,512,11
11,512,512,512,512,523,523,523,523,512,512,512,512,512,512,512,512,512,523,523,645,646,523,523,512,512,512,512,512,512,512,11
